seg_id,uttID,utt_on,utt_off,lena_id,label,adu_gender,ID,aclew_id,Row,Corpus,ChiID,chi_gender,adu_univ,AgeMonths,mat_ed,number_older_sibs,mother_dob,mat_ed_num,mat_ed_num3,n_sibs,uniq_block,utt_dur,label_m,adu_gender_m,predictability
B-30_14_pass1_469_154,B-30.469.1489210_1490640,1489210,1490640,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1430,CDS,FEMALE,0.2222222222222222
B-30_14_pass1_469_163,B-30.469.1498840_1500450,1498840,1500450,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1610,CDS,FEMALE,0.1666666666666666
B-30_14_pass1_469_168,B-30.469.1504510_1509100,1504510,1509100,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,4590,CDS,FEMALE,0.8989898989898991
B-30_14_pass1_469_176,B-30.469.1514200_1518000,1514200,1518000,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,3800,CDS,FEMALE,0.8589743589743589
B-30_14_pass1_469_179,B-30.469.1520170_1523110,1520170,1523110,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,2940,ADS,FEMALE,0.3333333333333333
B-30_14_pass1_469_184,B-30.469.1525430_1527730,1525430,1527730,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,2300,ADS,FEMALE,0.8055555555555555
B-30_14_pass1_469_186,B-30.469.1528550_1532920,1528550,1532920,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,4370,ADS,FEMALE,0.6172839506172839
B-30_14_pass1_469_188,B-30.469.1533760_1535190,1533760,1535190,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1430,CDS,FEMALE,0.0
B-30_14_pass1_469_195,B-30.469.1539400_1540930,1539400,1540930,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1530,CDS,FEMALE,0.6666666666666666
B-30_14_pass1_469_197,B-30.469.1541930_1546450,1541930,1546450,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,4520,CDS,FEMALE,0.6129032258064516
B-30_14_pass1_469_203,B-30.469.1551700_1553310,1551700,1553310,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1610,CDS,FEMALE,0.0
B-30_14_pass1_469_207,B-30.469.1555620_1557040,1555620,1557040,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1420,CDS,FEMALE,0.0
B-30_14_pass1_469_214,B-30.469.1562880_1565780,1562880,1565780,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,2900,CDS,FEMALE,0.6
B-30_14_pass1_469_227,B-30.469.1575000_1577940,1575000,1577940,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,2940,CDS,FEMALE,0.6666666666666666
B-30_14_pass1_469_239,B-30.469.1592830_1594230,1592830,1594230,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1400,CDS,FEMALE,0.3333333333333333
B-30_14_pass1_469_244,B-30.469.1598970_1600390,1598970,1600390,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1420,CDS,FEMALE,0.6666666666666666
B-30_14_pass1_469_248,B-30.469.1606400_1608130,1606400,1608130,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1730,CDS,FEMALE,0.0
B-30_14_pass1_469_254,B-30.469.1611690_1616550,1611690,1616550,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,4860,CDS,FEMALE,0.7373737373737373
B-30_14_pass1_469_256,B-30.469.1617350_1621550,1617350,1621550,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,4200,ADS,FEMALE,0.8981481481481483
B-30_14_pass1_469_258,B-30.469.1622570_1626020,1622570,1626020,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,3450,CDS,FEMALE,0.7121212121212123
B-30_14_pass1_469_267,B-30.469.1632240_1634620,1632240,1634620,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,2380,CDS,FEMALE,0.5
B-30_14_pass1_469_270,B-30.469.1636950_1639980,1636950,1639980,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,3030,ADS,FEMALE,0.6851851851851852
B-30_14_pass1_469_272,B-30.469.1640780_1646590,1640780,1646590,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,5810,ADS,FEMALE,0.8623188405797101
B-30_14_pass1_469_274,B-30.469.1647190_1649010,1647190,1649010,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1820,ADS,FEMALE,0.2222222222222222
B-30_14_pass1_469_276,B-30.469.1650040_1656240,1650040,1656240,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,6200,ADS,FEMALE,0.8703703703703706
B-30_14_pass1_469_280,B-30.469.1663500_1668040,1663500,1668040,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,4540,ADS,FEMALE,0.8431372549019608
B-30_14_pass1_469_292,B-30.469.1677790_1679540,1677790,1679540,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1750,ADS,FEMALE,0.2666666666666666
B-30_14_pass1_469_296,B-30.469.1680970_1685590,1680970,1685590,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,4620,ADS,FEMALE,0.9166666666666666
B-30_14_pass1_469_301,B-30.469.1688880_1692100,1688880,1692100,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,3220,ADS,FEMALE,0.6140350877192983
B-30_14_pass1_469_303,B-30.469.1692900_1697870,1692900,1697870,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,4970,ADS,FEMALE,0.9736842105263158
B-30_14_pass1_469_309,B-30.469.1700980_1708060,1700980,1708060,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,7080,ADS,FEMALE,0.9707602339181288
B-30_14_pass1_469_311,B-30.469.1709060_1712500,1709060,1712500,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,3440,ADS,FEMALE,0.5
B-30_14_pass1_469_317,B-30.469.1718070_1719520,1718070,1719520,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1450,CDS,FEMALE,0.6666666666666666
B-30_14_pass1_469_322,B-30.469.1724960_1726320,1724960,1726320,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1360,CDS,FEMALE,0.0
B-30_14_pass1_469_328,B-30.469.1729600_1733860,1729600,1733860,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,4260,CDS,FEMALE,0.8484848484848485
B-30_14_pass1_469_343,B-30.469.1744230_1745810,1744230,1745810,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1580,CDS,FEMALE,0.1111111111111111
B-30_14_pass1_469_345,B-30.469.1746850_1749800,1746850,1749800,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,2950,CDS,FEMALE,0.7000000000000001
B-30_14_pass1_469_359,B-30.469.1760030_1761720,1760030,1761720,FAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1690,ADS,FEMALE,0.6666666666666666
B-30_14_pass1_469_368,B-30.469.1771040_1772440,1771040,1772440,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.469,1400,CDS,FEMALE,0.2222222222222222
B-30_14_pass1_471_1,B-30.471.1819600_1821310,1819600,1821310,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1710,CDS,FEMALE,0.9333333333333332
B-30_14_pass1_471_5,B-30.471.1824850_1826860,1824850,1826860,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,2010,CDS,FEMALE,0.4166666666666667
B-30_14_pass1_471_8,B-30.471.1830600_1831890,1830600,1831890,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1290,CDS,FEMALE,0.3333333333333333
B-30_14_pass1_471_12,B-30.471.1834490_1840040,1834490,1840040,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,5550,CDS,FEMALE,0.8981481481481483
B-30_14_pass1_471_14,B-30.471.1840930_1846170,1840930,1846170,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,5240,CDS,FEMALE,0.9111111111111112
B-30_14_pass1_471_16,B-30.471.1847440_1849830,1847440,1849830,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,2390,CDS,FEMALE,0.3333333333333333
B-30_14_pass1_471_20,B-30.471.1852780_1854790,1852780,1854790,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,2010,CDS,FEMALE,0.3809523809523809
B-30_14_pass1_471_26,B-30.471.1858030_1859620,1858030,1859620,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1590,CDS,FEMALE,0.6666666666666666
B-30_14_pass1_471_32,B-30.471.1863580_1866300,1863580,1866300,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,2720,CDS,FEMALE,0.3333333333333333
B-30_14_pass1_471_34,B-30.471.1867830_1870670,1867830,1870670,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,2840,CDS,FEMALE,0.5
B-30_14_pass1_471_36,B-30.471.1871290_1873040,1871290,1873040,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1750,CDS,FEMALE,0.5833333333333334
B-30_14_pass1_471_47,B-30.471.1879680_1881520,1879680,1881520,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1840,CDS,FEMALE,1.0
B-30_14_pass1_471_55,B-30.471.1887760_1890050,1887760,1890050,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,2290,CDS,FEMALE,0.6
B-30_14_pass1_471_58,B-30.471.1890670_1892090,1890670,1892090,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1420,CDS,FEMALE,0.0
B-30_14_pass1_471_60,B-30.471.1892810_1894640,1892810,1894640,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1830,CDS,FEMALE,1.0
B-30_14_pass1_471_62,B-30.471.1895440_1899220,1895440,1899220,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,3780,CDS,FEMALE,0.7000000000000001
B-30_14_pass1_471_77,B-30.471.1910610_1911890,1910610,1911890,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1280,CDS,FEMALE,0.6666666666666666
B-30_14_pass1_471_79,B-30.471.1912520_1915030,1912520,1915030,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,2510,CDS,FEMALE,0.375
B-30_14_pass1_471_88,B-30.471.1924010_1927610,1924010,1927610,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,3600,CDS,FEMALE,0.5208333333333334
B-30_14_pass1_471_94,B-30.471.1932440_1933720,1932440,1933720,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1280,CDS,FEMALE,0.3333333333333333
B-30_14_pass1_471_98,B-30.471.1937520_1939330,1937520,1939330,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1810,CDS,FEMALE,0.4666666666666666
B-30_14_pass1_471_110,B-30.471.1950020_1951760,1950020,1951760,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1740,CDS,FEMALE,0.6666666666666666
B-30_14_pass1_471_117,B-30.471.1957290_1959070,1957290,1959070,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1780,CDS,FEMALE,0.7777777777777777
B-30_14_pass1_471_131,B-30.471.1972820_1974730,1972820,1974730,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1910,CDS,FEMALE,0.5714285714285714
B-30_14_pass1_471_133,B-30.471.1976000_1977720,1976000,1977720,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,1720,CDS,FEMALE,0.5333333333333333
B-30_14_pass1_471_141,B-30.471.1984770_1987590,1984770,1987590,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.471,2820,CDS,FEMALE,0.3939393939393938
B-30_14_pass1_480_24,B-30.480.2218170_2221090,2218170,2221090,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,2920,CDS,FEMALE,0.6944444444444445
B-30_14_pass1_480_27,B-30.480.2222690_2226650,2222690,2226650,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,3960,CDS,FEMALE,0.4938271604938271
B-30_14_pass1_480_33,B-30.480.2230080_2231400,2230080,2231400,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1320,CDS,FEMALE,0.5833333333333334
B-30_14_pass1_480_39,B-30.480.2234630_2236410,2234630,2236410,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1780,CDS,FEMALE,0.7333333333333334
B-30_14_pass1_480_66,B-30.480.2257440_2258780,2257440,2258780,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1340,CDS,FEMALE,0.3333333333333333
B-30_14_pass1_480_80,B-30.480.2269610_2271180,2269610,2271180,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1570,CDS,FEMALE,0.0
B-30_14_pass1_480_104,B-30.480.2292130_2295650,2292130,2295650,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,3520,CDS,FEMALE,0.6491228070175439
B-30_14_pass1_480_106,B-30.480.2296260_2297790,2296260,2297790,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1530,CDS,FEMALE,0.6666666666666666
B-30_14_pass1_480_108,B-30.480.2298390_2302560,2298390,2302560,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,4170,CDS,FEMALE,0.5308641975308642
B-30_14_pass1_480_113,B-30.480.2305610_2307870,2305610,2307870,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,2260,CDS,FEMALE,0.4722222222222221
B-30_14_pass1_480_123,B-30.480.2320200_2324350,2320200,2324350,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,4150,CDS,FEMALE,0.3703703703703703
B-30_14_pass1_480_128,B-30.480.2327480_2331260,2327480,2331260,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,3780,CDS,FEMALE,0.619047619047619
B-30_14_pass1_480_130,B-30.480.2332630_2338530,2332630,2338530,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,5900,CDS,FEMALE,0.7021276595744682
B-30_14_pass1_480_132,B-30.480.2339550_2342070,2339550,2342070,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,2520,CDS,FEMALE,0.3888888888888888
B-30_14_pass1_480_135,B-30.480.2343890_2345840,2343890,2345840,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1950,CDS,FEMALE,0.3636363636363636
B-30_14_pass1_480_146,B-30.480.2354830_2356610,2354830,2356610,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1780,CDS,FEMALE,0.0
B-30_14_pass1_480_150,B-30.480.2359350_2360690,2359350,2360690,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1340,CDS,FEMALE,0.0
B-30_14_pass1_480_155,B-30.480.2363490_2364850,2363490,2364850,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1360,CDS,FEMALE,0.75
B-30_14_pass1_480_161,B-30.480.2370030_2372600,2370030,2372600,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,2570,CDS,FEMALE,0.8333333333333334
B-30_14_pass1_480_163,B-30.480.2373410_2374880,2373410,2374880,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1470,CDS,FEMALE,0.0
B-30_14_pass1_480_165,B-30.480.2376320_2377930,2376320,2377930,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1610,CDS,FEMALE,0.4814814814814814
B-30_14_pass1_480_172,B-30.480.2384800_2387620,2384800,2387620,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,2820,CDS,FEMALE,0.5714285714285714
B-30_14_pass1_480_174,B-30.480.2388440_2390040,2388440,2390040,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1600,CDS,FEMALE,0.5555555555555555
B-30_14_pass1_480_185,B-30.480.2395690_2397370,2395690,2397370,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1680,CDS,FEMALE,0.3333333333333333
B-30_14_pass1_480_187,B-30.480.2398570_2404340,2398570,2404340,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,5770,CDS,FEMALE,0.6933333333333334
B-30_14_pass1_480_188,B-30.480.2404340_2405810,2404340,2405810,MAN,JUNK,,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1470,CDS,FEMALE,1.0
B-30_14_pass1_480_193,B-30.480.2409470_2410920,2409470,2410920,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1450,CDS,FEMALE,0.0
B-30_14_pass1_480_197,B-30.480.2412320_2413740,2412320,2413740,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1420,CDS,FEMALE,1.0
B-30_14_pass1_480_205,B-30.480.2420210_2422510,2420210,2422510,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,2300,CDS,FEMALE,0.4166666666666667
B-30_14_pass1_480_207,B-30.480.2423920_2425740,2423920,2425740,MAN,ADS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1820,CDS,FEMALE,0.5833333333333334
B-30_14_pass1_480_214,B-30.480.2431410_2434210,2431410,2434210,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,2800,CDS,FEMALE,0.375
B-30_14_pass1_480_218,B-30.480.2436800_2438720,2436800,2438720,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1920,CDS,FEMALE,0.4000000000000001
B-30_14_pass1_480_221,B-30.480.2440600_2443780,2440600,2443780,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,3180,CDS,FEMALE,0.7719298245614036
B-30_14_pass1_480_226,B-30.480.2448560_2452660,2448560,2452660,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,4100,CDS,FEMALE,0.84375
B-30_14_pass1_480_228,B-30.480.2456400_2458770,2456400,2458770,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,2370,CDS,FEMALE,0.7708333333333334
B-30_14_pass1_480_237,B-30.480.2462140_2465240,2462140,2465240,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,3100,CDS,FEMALE,0.6222222222222222
B-30_14_pass1_480_243,B-30.480.2470560_2472280,2470560,2472280,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1720,CDS,FEMALE,0.0
B-30_14_pass1_480_246,B-30.480.2474710_2476490,2474710,2476490,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,1780,CDS,FEMALE,0.5238095238095237
B-30_14_pass1_480_258,B-30.480.2491790_2496550,2491790,2496550,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.480,4760,CDS,FEMALE,0.6333333333333333
B-30_14_pass1_482_20,B-30.482.2536690_2539850,2536690,2539850,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.482,3160,CDS,FEMALE,0.4375
B-30_14_pass1_482_24,B-30.482.2544430_2545890,2544430,2545890,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.482,1460,CDS,FEMALE,0.7777777777777777
B-30_14_pass1_482_28,B-30.482.2548860_2550850,2548860,2550850,FAN,CDS,FEMALE,B-30,6205.0,55,Bergelson,30,male,yes,14,AD,0,38,5,3,0,B-30.482,1990,CDS,FEMALE,0.4166666666666667
B-31_13_pass1_233_9,B-31.233.2040120_2041730,2040120,2041730,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.233,1610,CDS,MALE,0.0833333333333333
B-31_13_pass1_233_12,B-31.233.2046030_2047560,2046030,2047560,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.233,1530,CDS,MALE,0.0
B-31_13_pass1_233_14,B-31.233.2048360_2049850,2048360,2049850,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.233,1490,CDS,MALE,0.3888888888888888
B-31_13_pass1_233_20,B-31.233.2054680_2058000,2054680,2058000,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.233,3320,CDS,MALE,0.4782608695652173
B-31_13_pass1_233_24,B-31.233.2061240_2063310,2061240,2063310,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.233,2070,CDS,MALE,0.1111111111111111
B-31_13_pass1_233_26,B-31.233.2064670_2066210,2064670,2066210,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.233,1540,CDS,MALE,0.0
B-31_13_pass1_233_32,B-31.233.2072080_2073700,2072080,2073700,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.233,1620,CDS,MALE,0.3333333333333333
B-31_13_pass1_233_47,B-31.233.2088250_2089830,2088250,2089830,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.233,1580,CDS,MALE,0.0666666666666666
B-31_13_pass1_233_56,B-31.233.2096510_2098600,2096510,2098600,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.233,2090,CDS,MALE,0.238095238095238
B-31_13_pass1_233_58,B-31.233.2099400_2102210,2099400,2102210,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.233,2810,CDS,MALE,0.2456140350877192
B-31_13_pass1_251_7,B-31.251.2632700_2635040,2632700,2635040,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.251,2340,CDS,MALE,0.1904761904761904
B-31_13_pass1_259_5,B-31.259.2963450_2964980,2963450,2964980,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.259,1530,CDS,MALE,0.6666666666666666
B-31_13_pass1_350_4,B-31.350.4163160_4164900,4163160,4164900,MAN,CDS,MALE,B-31,4041.0,57,Bergelson,31,female,yes,13,AD,1,35,5,3,1,B-31.350,1740,CDS,MALE,0.2666666666666666
